id,coformer1,coformer2,maccs_bit_1,maccs_bit_2,maccs_bit_3,maccs_bit_4,maccs_bit_5,maccs_bit_6,maccs_bit_7,maccs_bit_8,maccs_bit_9,maccs_bit_10,maccs_bit_11,maccs_bit_12,maccs_bit_13,maccs_bit_14,maccs_bit_15,maccs_bit_16,maccs_bit_17,maccs_bit_18,maccs_bit_19,maccs_bit_20,maccs_bit_21,maccs_bit_22,maccs_bit_23,maccs_bit_24,maccs_bit_25,maccs_bit_26,maccs_bit_27,maccs_bit_28,maccs_bit_29,maccs_bit_30,maccs_bit_31,maccs_bit_32,maccs_bit_33,maccs_bit_34,maccs_bit_35,maccs_bit_36,maccs_bit_37,maccs_bit_38,maccs_bit_39,maccs_bit_40,maccs_bit_41,maccs_bit_42,maccs_bit_43,maccs_bit_44,maccs_bit_45,maccs_bit_46,maccs_bit_47,maccs_bit_48,maccs_bit_49,maccs_bit_50,maccs_bit_51,maccs_bit_52,maccs_bit_53,maccs_bit_54,maccs_bit_55,maccs_bit_56,maccs_bit_57,maccs_bit_58,maccs_bit_59,maccs_bit_60,maccs_bit_61,maccs_bit_62,maccs_bit_63,maccs_bit_64,maccs_bit_65,maccs_bit_66,maccs_bit_67,maccs_bit_68,maccs_bit_69,maccs_bit_70,maccs_bit_71,maccs_bit_72,maccs_bit_73,maccs_bit_74,maccs_bit_75,maccs_bit_76,maccs_bit_77,maccs_bit_78,maccs_bit_79,maccs_bit_80,maccs_bit_81,maccs_bit_82,maccs_bit_83,maccs_bit_84,maccs_bit_85,maccs_bit_86,maccs_bit_87,maccs_bit_88,maccs_bit_89,maccs_bit_90,maccs_bit_91,maccs_bit_92,maccs_bit_93,maccs_bit_94,maccs_bit_95,maccs_bit_96,maccs_bit_97,maccs_bit_98,maccs_bit_99,maccs_bit_100,maccs_bit_101,maccs_bit_102,maccs_bit_103,maccs_bit_104,maccs_bit_105,maccs_bit_106,maccs_bit_107,maccs_bit_108,maccs_bit_109,maccs_bit_110,maccs_bit_111,maccs_bit_112,maccs_bit_113,maccs_bit_114,maccs_bit_115,maccs_bit_116,maccs_bit_117,maccs_bit_118,maccs_bit_119,maccs_bit_120,maccs_bit_121,maccs_bit_122,maccs_bit_123,maccs_bit_124,maccs_bit_125,maccs_bit_126,maccs_bit_127,maccs_bit_128,maccs_bit_129,maccs_bit_130,maccs_bit_131,maccs_bit_132,maccs_bit_133,maccs_bit_134,maccs_bit_135,maccs_bit_136,maccs_bit_137,maccs_bit_138,maccs_bit_139,maccs_bit_140,maccs_bit_141,maccs_bit_142,maccs_bit_143,maccs_bit_144,maccs_bit_145,maccs_bit_146,maccs_bit_147,maccs_bit_148,maccs_bit_149,maccs_bit_150,maccs_bit_151,maccs_bit_152,maccs_bit_153,maccs_bit_154,maccs_bit_155,maccs_bit_156,maccs_bit_157,maccs_bit_158,maccs_bit_159,maccs_bit_160,maccs_bit_161,maccs_bit_162,maccs_bit_163,maccs_bit_164,maccs_bit_165,maccs_bit_166,maccs_bit_167,form
negative_27,C1#COC#CO1,O=C(O)c1cc(O)cc(O)c1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,2,0,2,0,0,1,2,2,2,0,0
negative_28,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,C/C(CCO)=C1\C=C[C@@H](Nc2ccccc2I)[C@@H]1N(NC(=O)OC(C)C)C(=O)OC(C)C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,2,0,0,1,0,1,0,0,2,1,1,1,1,1,1,0,1,0,0,2,2,1,2,0,0,0,1,2,1,0,1,1,1,1,0,2,2,1,1,1,1,0,0,2,2,2,1,1,1,1,2,2,1,2,2,1,2,1,2,2,1,2,1,2,2,1,1,2,2,2,0,0
negative_29,Cc1nccnc1C,Br/C(=C(\Br)c1ccccc1)c1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,2,2,0,2,0,0
negative_30,Clc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,[C-2]=C(C#C/C(CCC(=O)O)=C(/C#CC(=[C-2])CCC(=O)O)CCC(=O)O)CCC(=O)O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,0,0
negative_31,FC(F)(I)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)I,O=C(O)c1ccc(C(=O)O)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0
negative_32,O=C(O)CCC(=O)O,CC(=O)Oc1cc(C(F)(F)F)ccc1C(=O)O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,2,0,0,1,1,0,0,0,1,1,0,1,0,2,0,0,2,2,0,0,1,1,0,2,1,0,0,1,0,1,0,2,1,0,2,0,2,1,0,1,1,2,1,0,0
negative_33,C1#COC#COC#COC#COC#COC#CO1,O=C1C=Cc2ccccc2/C1=C/Nc1ccc2ccc3cccc4ccc1c2c34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,2,2,0,0
negative_34,COC(=O)C1(C(=O)OC)C[C@@H]2CC(=O)N[C@H](c3ccccc3)[C@H]2[C@@H]1c1ccccc1,NC(=O)c1ccncc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2,1,0,0,1,0,2,0,0,1,0,0,1,1,0,0,1,0,2,1,1,0,0,0,0,2,0,0,0,2,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,2,0,0,1,0,1,1,0,1,1,0,0,1,1,2,0,0,2,0,2,1,2,1,1,2,2,2,2,2,0,0
negative_35,C[C@@H]1Cc2cccc3c2[C@@](C)(C[C@]2(O3)O[C@H](C)Cc3cccc(O)c32)O1,O=C(O)c1cncc(C(=O)O)c1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,2,0,1,0,1,1,0,0,1,1,0,0,0,1,2,0,2,2,1,0,1,1,1,2,0,0,1,0,0,1,0,1,0,0,2,0,2,1,1,2,2,2,2,0,0
negative_36,O=P(c1ccccc1)(c1ccccc1)c1ccccc1,CC(C)/N=C(/[C@H](C)C(O)(C(F)(F)F)C(F)(F)F)[C@@H](C)C(O)(C(F)(F)F)C(F)(F)F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,2,1,0,0
negative_37,O=C(C(=O)N1CCCCC1)c1ccccc1,Cc1ccccc1C(=O)O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,1,2,0,1,1,1,2,1,1,2,2,2,2,0,0
negative_38,Fc1c(F)c(I)c(F)c(F)c1I,O=C(O)CCCCCCC(=O)O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,1,1,0,0
negative_39,COc1ccc(C(=O)/C=C/c2ccc3ccc4cccc5ccc2c3c45)cc1,COc1cc(C(=O)O)cc(OC)c1O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,2,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,1,1,1,0,0,1,1,0,2,0,2,0,0,2,0,2,2,0,2,2,2,2,0,0
negative_40,C=CCOC(=O)C1=C(Nc2ccccc2)C[C@H](c2ccccc2)N(c2ccccc2)[C@H]1c1ccccc1,O=C(O)CCCCCC(=O)O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,2,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1,0,1,2,2,1,2,1,2,0,1,1,1,2,1,0,0
negative_41,C1COCCOCCOCCOCCOCCO1,COc1ccc2sc3c4cc(OC)ccc4sc3c2c1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,2,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,2,0,2,1,0,1,1,2,2,0,0
negative_42,CC(C)(C)c1ccccc1N1C(=O)[C@H]2C[C@H](C(C)(C)C)[C@@]2(c2ccccc2)C1=O,Oc1ccc2ccccc2c1-c1c(O)ccc2ccccc12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,2,0,2,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,2,2,2,0,0,1,1,2,0,1,0,1,0,1,1,1,2,1,1,2,2,2,2,0,0
negative_43,CN(C)CCc1c[nH]c2ccc(C[C@H]3COC(=O)N3)cc12,C(=C/c1ccc(C(c2ccc(/C=C/c3ccncc3)cc2)(c2ccc(/C=C/c3ccncc3)cc2)c2ccc(/C=C/c3ccncc3)cc2)cc1)\c1ccncc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,2,2,1,1,0,2,0,1,0,0,0,1,0,0,0,0,0,2,1,0,0,0,2,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,2,2,2,1,2,0,0
negative_44,O=C(O)c1cc(O)ccc1O,O=C(O)/C=C\C(=O)O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,2,2,0,0,1,1,0,2,0,0,0,1,0,1,0,2,0,0,2,0,2,0,0,1,1,2,1,0,0
negative_45,Nc1nc(-c2csc(N)n2)cs1,O=C(O)CCCCCCC(=O)O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,2,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0
negative_46,O=C1O[C@H](O)C(Cl)=C1Cl,c1cc(/N=N/c2ccncc2)ccn1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,2,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,2,0,0
negative_47,CCOC(=O)[C@H]1CC(Br)=NN1c1ncccc1Cl,c1cc2c3ccsc3c3c4sccc4c4ccsc4c3c2s1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,2,0,0,0,1,1,0,0,0,0,0,1,1,2,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,2,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,2,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,2,2,1,2,0,0
negative_48,NC(=O)c1cccnc1,Cc1nc(C)c(C)nc1C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,1,0,0,0,0,1,1,1,0,0,1,0,2,0,1,0,1,2,2,2,1,2,0,0
negative_49,COc1ccc(C(=O)[C@@H]2C(=O)Nc3ccccc3C3=C2C(=O)c2ccccc2C3=O)cc1,CC(C)[Si](C#Cc1cccc2c1[C@H]1c3c4cccc3[C@@H]2[C@H]2c3cccc(c3[C@@H]1c1c(C#C[Si](C(C)C)(C(C)C)C(C)C)cccc12)C#Cc1cccc2cc3cccc(c3cc12)C#C4)(C(C)C)C(C)C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,2,0,0,0,2,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,2,2,1,0,1,1,1,1,1,0,1,0,1,1,1,1,2,1,2,2,1,2,0,0
negative_50,c1cc2c3c(cccc3c1)CC2,OO[C@H]1CCCO1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,2,0,0
negative_51,O=C(O)CCCC(=O)O,OC(c1ccccc1)(c1ccccc1)[C@@H]1OC2(CCC3(CC2)O[C@@H](C(O)(c2ccccc2)c2ccccc2)[C@H](C(O)(c2ccccc2)c2ccccc2)O3)O[C@H]1C(O)(c1ccccc1)c1ccccc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,2,0,1,0,0,1,1,0,2,2,0,0,0,1,1,0,2,2,0,0,0,0,1,2,2,0,0,1,0,1,0,1,1,0,2,0,2,0,0,1,1,2,1,0,0
negative_52,CC(C)Cc1ccc([C@H](C)C(=O)N/N=C/c2ccc(Br)cc2)cc1,Oc1ccc(Cl)c(O)c1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,2,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,2,2,2,2,0,0
negative_53,N#Cc1ccc(O)cc1,O=C(O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,2,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,2,0,1,0,1,2,2,2,2,0,0
negative_54,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,CCc1ccc([C@H]2C(C#N)=C(N)O[C@]3(c4ccc(Cl)cc4)[C@H]2Sc2nc4ccccc4n23)cc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,2,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,2,1,1,2,0,2,0,1,1,2,1,1,1,0,1,0,2,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,1,1,1,2,0,1,1,1,2,1,2,0,0,2,1,2,1,0,2,1,1,2,2,2,0,0
negative_55,COc1ccc([C@H](C2=C(O)CCCC2=O)c2c(O)n(C)c(=O)n(C)c2=O)cc1,Oc1cccc(O)c1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,2,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,2,0,0,0,1,1,0,1,1,1,0,0,1,1,2,1,0,0,2,1,0,0,0,1,1,0,2,1,1,1,2,1,1,1,1,1,1,1,0,2,0,1,0,1,2,1,2,1,1,2,2,2,2,0,0
